name,path,plasmocitos,nao_plasmocitos,fold,type
IMG_20230628_185237,../data/processed/pascal_voc/IMG_20230628_185237.xml,1,2,6,test
1692243678278,../data/processed/pascal_voc/1692243678278.xml,2,2,6,test
IMG_20230628_184623,../data/processed/pascal_voc/IMG_20230628_184623.xml,3,0,6,test
IMG01144,../data/processed/pascal_voc/IMG01144.xml,8,13,6,test
IMG00005,../data/processed/pascal_voc/IMG00005.xml,10,8,6,test
1692243679712,../data/processed/pascal_voc/1692243679712.xml,2,0,6,test
IMG_20230628_190028,../data/processed/pascal_voc/IMG_20230628_190028.xml,3,0,6,test
1692243678931,../data/processed/pascal_voc/1692243678931.xml,4,0,6,test
1692243679010,../data/processed/pascal_voc/1692243679010.xml,6,0,6,test
IMG_20230628_185431,../data/processed/pascal_voc/IMG_20230628_185431.xml,3,3,6,test
1692243677886,../data/processed/pascal_voc/1692243677886.xml,2,2,6,test
1692243678362,../data/processed/pascal_voc/1692243678362.xml,4,0,6,test
IMG00242,../data/processed/pascal_voc/IMG00242.xml,9,0,6,train
1692243678898,../data/processed/pascal_voc/1692243678898.xml,4,0,6,train
1692243678856,../data/processed/pascal_voc/1692243678856.xml,4,0,6,train
1692243679877,../data/processed/pascal_voc/1692243679877.xml,4,0,6,train
IMG00012,../data/processed/pascal_voc/IMG00012.xml,18,3,6,train
IMG01188,../data/processed/pascal_voc/IMG01188.xml,0,3,6,train
1692243680196,../data/processed/pascal_voc/1692243680196.xml,2,2,6,train
IMG_20230628_185015,../data/processed/pascal_voc/IMG_20230628_185015.xml,4,5,6,train
IMG_20230628_185548,../data/processed/pascal_voc/IMG_20230628_185548.xml,5,9,6,train
1692243680660,../data/processed/pascal_voc/1692243680660.xml,1,1,6,train
IMG_20230628_183103,../data/processed/pascal_voc/IMG_20230628_183103.xml,0,7,6,train
1692243678755,../data/processed/pascal_voc/1692243678755.xml,1,2,6,train
IMG_20230628_183912,../data/processed/pascal_voc/IMG_20230628_183912.xml,7,2,6,train
1692243679659,../data/processed/pascal_voc/1692243679659.xml,1,2,6,train
IMG_20230628_183212,../data/processed/pascal_voc/IMG_20230628_183212.xml,2,3,6,train
1692243680581,../data/processed/pascal_voc/1692243680581.xml,1,1,6,train
IMG00879,../data/processed/pascal_voc/IMG00879.xml,9,15,6,train
1692243680633,../data/processed/pascal_voc/1692243680633.xml,0,4,6,train
1692243678186,../data/processed/pascal_voc/1692243678186.xml,4,0,6,train
1692243678550,../data/processed/pascal_voc/1692243678550.xml,2,2,6,train
IMG_20230628_183938,../data/processed/pascal_voc/IMG_20230628_183938.xml,4,0,6,train
1692243678155,../data/processed/pascal_voc/1692243678155.xml,2,0,6,train
1692243678317,../data/processed/pascal_voc/1692243678317.xml,4,0,6,train
IMG_20230628_190154,../data/processed/pascal_voc/IMG_20230628_190154.xml,8,1,6,train
1692243679930,../data/processed/pascal_voc/1692243679930.xml,4,0,6,train
1692243678583,../data/processed/pascal_voc/1692243678583.xml,4,0,6,train
IMG_20230628_190258,../data/processed/pascal_voc/IMG_20230628_190258.xml,4,0,6,train
1692243680351,../data/processed/pascal_voc/1692243680351.xml,5,1,6,train
1692243679287,../data/processed/pascal_voc/1692243679287.xml,1,1,6,train
IMG01141,../data/processed/pascal_voc/IMG01141.xml,4,5,6,train
IMG_20230628_183723,../data/processed/pascal_voc/IMG_20230628_183723.xml,7,7,6,train
IMG_8736,../data/processed/pascal_voc/IMG_8736.xml,8,6,6,train
IMG01119,../data/processed/pascal_voc/IMG01119.xml,1,4,6,train
IMG_20230628_185256,../data/processed/pascal_voc/IMG_20230628_185256.xml,4,4,6,train
1692243678043,../data/processed/pascal_voc/1692243678043.xml,2,0,6,train
Cópia de Plasmócitos 25,../data/processed/pascal_voc/Cópia de Plasmócitos 25.xml,2,0,6,train
P_20221014_151942,../data/processed/pascal_voc/P_20221014_151942.xml,1,1,6,train
1692243680402,../data/processed/pascal_voc/1692243680402.xml,5,5,6,train
1692243680221,../data/processed/pascal_voc/1692243680221.xml,2,2,6,train
1692243679563,../data/processed/pascal_voc/1692243679563.xml,2,0,6,train
IMG01206,../data/processed/pascal_voc/IMG01206.xml,2,8,6,train
1692243679139,../data/processed/pascal_voc/1692243679139.xml,2,0,6,train
P_20221014_143625,../data/processed/pascal_voc/P_20221014_143625.xml,1,1,6,train
IMG00008,../data/processed/pascal_voc/IMG00008.xml,10,2,6,train
1692243678506,../data/processed/pascal_voc/1692243678506.xml,3,1,6,train
1692243678162,../data/processed/pascal_voc/1692243678162.xml,1,2,6,train
1692243678092,../data/processed/pascal_voc/1692243678092.xml,4,0,6,train
IMG_20230628_183653,../data/processed/pascal_voc/IMG_20230628_183653.xml,0,4,6,train
1692243678999,../data/processed/pascal_voc/1692243678999.xml,4,0,6,train
P_20221017_144951,../data/processed/pascal_voc/P_20221017_144951.xml,4,0,6,train
IMG_20230628_183313,../data/processed/pascal_voc/IMG_20230628_183313.xml,2,3,6,train
IMG_20230628_190055,../data/processed/pascal_voc/IMG_20230628_190055.xml,4,1,6,train
IMG_1929,../data/processed/pascal_voc/IMG_1929.xml,5,29,6,train
IMG_20230628_184643,../data/processed/pascal_voc/IMG_20230628_184643.xml,8,9,6,train
1692243678169,../data/processed/pascal_voc/1692243678169.xml,3,2,6,train
1692243680543,../data/processed/pascal_voc/1692243680543.xml,2,1,6,train
IMG_20230628_185441,../data/processed/pascal_voc/IMG_20230628_185441.xml,6,5,6,train
IMG_0563,../data/processed/pascal_voc/IMG_0563.xml,2,1,6,train
P_20221017_151819,../data/processed/pascal_voc/P_20221017_151819.xml,4,0,6,train
P_20221017_151603,../data/processed/pascal_voc/P_20221017_151603.xml,2,1,6,train
IMG01162,../data/processed/pascal_voc/IMG01162.xml,1,96,6,train
IMG_20230628_183855,../data/processed/pascal_voc/IMG_20230628_183855.xml,1,1,6,train
IMG_20230628_185519,../data/processed/pascal_voc/IMG_20230628_185519.xml,4,0,6,train
1692243678700,../data/processed/pascal_voc/1692243678700.xml,2,1,6,train
IMG01130,../data/processed/pascal_voc/IMG01130.xml,1,7,6,train
P_20221017_150128,../data/processed/pascal_voc/P_20221017_150128.xml,4,0,6,train
1692243678649,../data/processed/pascal_voc/1692243678649.xml,1,1,6,train
IMG_20230628_182716,../data/processed/pascal_voc/IMG_20230628_182716.xml,1,2,6,train
IMG01199,../data/processed/pascal_voc/IMG01199.xml,13,2,6,train
1692243678766,../data/processed/pascal_voc/1692243678766.xml,1,2,6,train
P_20221014_151318,../data/processed/pascal_voc/P_20221014_151318.xml,4,0,6,train
IMG01133,../data/processed/pascal_voc/IMG01133.xml,12,19,6,train
IMG00232,../data/processed/pascal_voc/IMG00232.xml,0,6,6,train
IMG_20230628_183027,../data/processed/pascal_voc/IMG_20230628_183027.xml,1,8,6,train
1692243678610,../data/processed/pascal_voc/1692243678610.xml,32,0,6,train
IMG_1931,../data/processed/pascal_voc/IMG_1931.xml,7,35,6,train
P_20221014_150432,../data/processed/pascal_voc/P_20221014_150432.xml,4,0,6,train
1692243678100,../data/processed/pascal_voc/1692243678100.xml,5,0,6,train
IMG_20230628_184155,../data/processed/pascal_voc/IMG_20230628_184155.xml,7,7,6,train
1692243678541,../data/processed/pascal_voc/1692243678541.xml,4,0,6,train
1692243678965,../data/processed/pascal_voc/1692243678965.xml,5,0,6,train
IMG_0546,../data/processed/pascal_voc/IMG_0546.xml,5,4,6,train
IMG_0574,../data/processed/pascal_voc/IMG_0574.xml,4,1,6,train
IMG00568,../data/processed/pascal_voc/IMG00568.xml,1,1,6,train
IMG00100,../data/processed/pascal_voc/IMG00100.xml,2,1,6,train
P_20221017_145610,../data/processed/pascal_voc/P_20221017_145610.xml,6,0,6,train
IMG_20230628_185508,../data/processed/pascal_voc/IMG_20230628_185508.xml,5,4,6,train
P_20221017_150830,../data/processed/pascal_voc/P_20221017_150830.xml,4,1,6,train
IMG_20230628_184940,../data/processed/pascal_voc/IMG_20230628_184940.xml,1,5,6,train
IMG_20230628_185642,../data/processed/pascal_voc/IMG_20230628_185642.xml,3,7,6,train
1692243679636,../data/processed/pascal_voc/1692243679636.xml,1,1,6,train
IMG_20230628_183841,../data/processed/pascal_voc/IMG_20230628_183841.xml,1,8,6,train
1692243679298,../data/processed/pascal_voc/1692243679298.xml,2,0,6,train
1692243680517,../data/processed/pascal_voc/1692243680517.xml,2,0,6,train
1692243678661,../data/processed/pascal_voc/1692243678661.xml,0,2,6,train
P_20221014_144121,../data/processed/pascal_voc/P_20221014_144121.xml,1,1,6,train
IMG_20230628_185009,../data/processed/pascal_voc/IMG_20230628_185009.xml,1,3,6,train
1692243679920,../data/processed/pascal_voc/1692243679920.xml,1,2,6,train
1692243680452,../data/processed/pascal_voc/1692243680452.xml,8,4,6,train
1692243679092,../data/processed/pascal_voc/1692243679092.xml,4,0,6,train
IMG_7022,../data/processed/pascal_voc/IMG_7022.xml,1,2,6,train
1692243678251,../data/processed/pascal_voc/1692243678251.xml,2,0,6,train
IMG_20230628_182644,../data/processed/pascal_voc/IMG_20230628_182644.xml,4,10,6,train
1692243678943,../data/processed/pascal_voc/1692243678943.xml,3,0,6,train
IMG01124,../data/processed/pascal_voc/IMG01124.xml,1,3,6,train
1692243678690,../data/processed/pascal_voc/1692243678690.xml,4,0,6,train
1692243679949,../data/processed/pascal_voc/1692243679949.xml,5,0,6,train
1692243678845,../data/processed/pascal_voc/1692243678845.xml,1,1,6,train
1692243680208,../data/processed/pascal_voc/1692243680208.xml,2,1,6,train
IMG_2328,../data/processed/pascal_voc/IMG_2328.xml,3,3,6,train
IMG_20230628_190102,../data/processed/pascal_voc/IMG_20230628_190102.xml,4,3,6,train
P_20221017_151954,../data/processed/pascal_voc/P_20221017_151954.xml,3,1,6,train
IMG_20230628_185201,../data/processed/pascal_voc/IMG_20230628_185201.xml,4,3,6,train
IMG01151,../data/processed/pascal_voc/IMG01151.xml,3,12,6,train
1692243678495,../data/processed/pascal_voc/1692243678495.xml,4,2,6,train
1692243678954,../data/processed/pascal_voc/1692243678954.xml,10,1,6,train
1692243678269,../data/processed/pascal_voc/1692243678269.xml,2,1,6,train
1692243679199,../data/processed/pascal_voc/1692243679199.xml,1,2,6,train
1692243678343,../data/processed/pascal_voc/1692243678343.xml,1,3,6,train
P_20221014_143533,../data/processed/pascal_voc/P_20221014_143533.xml,4,0,6,train
1692243680285,../data/processed/pascal_voc/1692243680285.xml,4,0,6,train
P_20221017_161058,../data/processed/pascal_voc/P_20221017_161058.xml,2,0,6,train
1692243679735,../data/processed/pascal_voc/1692243679735.xml,4,0,6,train
1692243679834,../data/processed/pascal_voc/1692243679834.xml,0,4,6,train
1692243678371,../data/processed/pascal_voc/1692243678371.xml,1,1,6,train
IMG01183,../data/processed/pascal_voc/IMG01183.xml,1,6,6,train
1692243679524,../data/processed/pascal_voc/1692243679524.xml,4,0,6,train
P_20221017_161315,../data/processed/pascal_voc/P_20221017_161315.xml,4,0,6,train
1692243677895,../data/processed/pascal_voc/1692243677895.xml,1,1,6,train
1692243679080,../data/processed/pascal_voc/1692243679080.xml,2,2,6,train
IMG_20230628_183832,../data/processed/pascal_voc/IMG_20230628_183832.xml,10,17,6,train
1692243678390,../data/processed/pascal_voc/1692243678390.xml,1,1,6,train
IMG_20230628_185942,../data/processed/pascal_voc/IMG_20230628_185942.xml,4,2,6,train
1692243678910,../data/processed/pascal_voc/1692243678910.xml,4,0,6,train
1692243679700,../data/processed/pascal_voc/1692243679700.xml,2,0,6,train
IMG_20230628_185209,../data/processed/pascal_voc/IMG_20230628_185209.xml,9,9,6,train
IMG_20230628_183648,../data/processed/pascal_voc/IMG_20230628_183648.xml,0,15,6,train
IMG_1935,../data/processed/pascal_voc/IMG_1935.xml,7,39,6,train
P_20221017_150059,../data/processed/pascal_voc/P_20221017_150059.xml,4,0,6,train
IMG_20230628_184444,../data/processed/pascal_voc/IMG_20230628_184444.xml,6,7,6,train
IMG_20230628_184718,../data/processed/pascal_voc/IMG_20230628_184718.xml,5,5,6,train
1692243678149,../data/processed/pascal_voc/1692243678149.xml,4,0,6,train
IMG_0633,../data/processed/pascal_voc/IMG_0633.xml,8,7,6,train
1692243679584,../data/processed/pascal_voc/1692243679584.xml,3,0,6,train
IMG_20230628_183615,../data/processed/pascal_voc/IMG_20230628_183615.xml,4,0,6,train
IMG_20230628_185730,../data/processed/pascal_voc/IMG_20230628_185730.xml,4,0,6,train
IMG_20230628_184507,../data/processed/pascal_voc/IMG_20230628_184507.xml,3,2,6,train
IMG_20230628_190454,../data/processed/pascal_voc/IMG_20230628_190454.xml,4,2,6,train
1692243679911,../data/processed/pascal_voc/1692243679911.xml,0,4,6,train
IMG_20230628_182915,../data/processed/pascal_voc/IMG_20230628_182915.xml,3,9,6,train
P_20221017_150455,../data/processed/pascal_voc/P_20221017_150455.xml,2,0,6,train
P_20221017_144929,../data/processed/pascal_voc/P_20221017_144929.xml,1,1,6,train
IMG_20230628_183524,../data/processed/pascal_voc/IMG_20230628_183524.xml,1,1,6,train
IMG_1937,../data/processed/pascal_voc/IMG_1937.xml,11,49,6,train
IMG_20230628_183742,../data/processed/pascal_voc/IMG_20230628_183742.xml,3,4,6,train
IMG01129,../data/processed/pascal_voc/IMG01129.xml,1,8,6,train
1692243677950,../data/processed/pascal_voc/1692243677950.xml,4,0,6,train
IMG_0538,../data/processed/pascal_voc/IMG_0538.xml,5,1,6,train
IMG01120,../data/processed/pascal_voc/IMG01120.xml,1,5,6,train
IMG00010,../data/processed/pascal_voc/IMG00010.xml,8,2,6,train
IMG_20230628_185310,../data/processed/pascal_voc/IMG_20230628_185310.xml,2,0,6,train
IMG_0514,../data/processed/pascal_voc/IMG_0514.xml,3,4,6,train
1692243679793,../data/processed/pascal_voc/1692243679793.xml,4,0,6,train
1692243679186,../data/processed/pascal_voc/1692243679186.xml,4,0,6,train
1692243679616,../data/processed/pascal_voc/1692243679616.xml,1,1,6,train
1692243678789,../data/processed/pascal_voc/1692243678789.xml,2,4,6,train
1692243678601,../data/processed/pascal_voc/1692243678601.xml,2,1,6,train
P_20221017_150542,../data/processed/pascal_voc/P_20221017_150542.xml,2,1,6,train
1692243680160,../data/processed/pascal_voc/1692243680160.xml,3,1,6,train
IMG_20230628_184900,../data/processed/pascal_voc/IMG_20230628_184900.xml,3,4,6,train
IMG_20230628_184450,../data/processed/pascal_voc/IMG_20230628_184450.xml,5,5,6,train
1692243678801,../data/processed/pascal_voc/1692243678801.xml,4,0,6,train
P_20221017_145002,../data/processed/pascal_voc/P_20221017_145002.xml,2,0,6,train
IMG_20230628_183509,../data/processed/pascal_voc/IMG_20230628_183509.xml,2,2,6,train
IMG_20230628_183901,../data/processed/pascal_voc/IMG_20230628_183901.xml,5,2,6,train
IMG_20230628_183809,../data/processed/pascal_voc/IMG_20230628_183809.xml,5,2,6,train
1692243678334,../data/processed/pascal_voc/1692243678334.xml,2,0,6,train
IMG_20230628_182816,../data/processed/pascal_voc/IMG_20230628_182816.xml,7,4,6,train
IMG_20230628_183932,../data/processed/pascal_voc/IMG_20230628_183932.xml,4,0,6,train
1692243680298,../data/processed/pascal_voc/1692243680298.xml,7,0,6,train
IMG_20230628_184535,../data/processed/pascal_voc/IMG_20230628_184535.xml,2,11,6,train
1692243679438,../data/processed/pascal_voc/1692243679438.xml,3,5,6,train
IMG_0343,../data/processed/pascal_voc/IMG_0343.xml,9,7,6,train
1692243679221,../data/processed/pascal_voc/1692243679221.xml,4,0,6,train
IMG01137,../data/processed/pascal_voc/IMG01137.xml,1,6,6,train
IMG_0499,../data/processed/pascal_voc/IMG_0499.xml,2,2,6,train
IMG_20230628_184710,../data/processed/pascal_voc/IMG_20230628_184710.xml,7,9,6,train
1692243678117,../data/processed/pascal_voc/1692243678117.xml,3,1,6,train
1692243678125,../data/processed/pascal_voc/1692243678125.xml,2,3,6,train
1692243679826,../data/processed/pascal_voc/1692243679826.xml,2,2,6,train
1692243677903,../data/processed/pascal_voc/1692243677903.xml,1,1,6,train
IMG_20230628_183823,../data/processed/pascal_voc/IMG_20230628_183823.xml,1,1,6,train
1692243678813,../data/processed/pascal_voc/1692243678813.xml,2,1,6,train
1692243679426,../data/processed/pascal_voc/1692243679426.xml,4,0,6,train
1692243677937,../data/processed/pascal_voc/1692243677937.xml,2,1,6,train
1692243678711,../data/processed/pascal_voc/1692243678711.xml,2,2,6,train
IMG01127,../data/processed/pascal_voc/IMG01127.xml,1,6,6,train
IMG_1231,../data/processed/pascal_voc/IMG_1231.xml,10,22,6,train
1692243679414,../data/processed/pascal_voc/1692243679414.xml,7,1,6,train
P_20221017_153525,../data/processed/pascal_voc/P_20221017_153525.xml,4,0,6,train
1692243680259,../data/processed/pascal_voc/1692243680259.xml,5,1,6,train
1692243679868,../data/processed/pascal_voc/1692243679868.xml,1,2,6,train
1692243679253,../data/processed/pascal_voc/1692243679253.xml,1,2,6,train
P_20221017_153705,../data/processed/pascal_voc/P_20221017_153705.xml,1,1,6,train
P_20221017_151847,../data/processed/pascal_voc/P_20221017_151847.xml,1,1,6,train
P_20221017_145632,../data/processed/pascal_voc/P_20221017_145632.xml,4,0,6,train
IMG_0762,../data/processed/pascal_voc/IMG_0762.xml,1,1,6,train
IMG_20230628_184215,../data/processed/pascal_voc/IMG_20230628_184215.xml,5,7,6,train
1692243679553,../data/processed/pascal_voc/1692243679553.xml,3,0,6,train
1692243680001,../data/processed/pascal_voc/1692243680001.xml,8,0,6,train
IMG_20230628_185420,../data/processed/pascal_voc/IMG_20230628_185420.xml,1,2,6,train
1692243678004,../data/processed/pascal_voc/1692243678004.xml,4,1,6,train
IMG01159,../data/processed/pascal_voc/IMG01159.xml,4,15,7,val
IMG_20230628_182734,../data/processed/pascal_voc/IMG_20230628_182734.xml,1,3,7,val
P_20221014_145157,../data/processed/pascal_voc/P_20221014_145157.xml,4,0,7,val
IMG_1919,../data/processed/pascal_voc/IMG_1919.xml,1,10,7,val
IMG00907,../data/processed/pascal_voc/IMG00907.xml,1,8,7,val
P_20221014_143350,../data/processed/pascal_voc/P_20221014_143350.xml,1,1,7,val
IMG_20230628_184923,../data/processed/pascal_voc/IMG_20230628_184923.xml,6,12,7,val
1692243677995,../data/processed/pascal_voc/1692243677995.xml,2,1,7,val
IMG_20230628_183922,../data/processed/pascal_voc/IMG_20230628_183922.xml,5,13,7,val
IMG_0349,../data/processed/pascal_voc/IMG_0349.xml,9,4,7,val
IMG_20230628_185151,../data/processed/pascal_voc/IMG_20230628_185151.xml,3,1,7,val
1692243679276,../data/processed/pascal_voc/1692243679276.xml,2,1,7,val
1692243680365,../data/processed/pascal_voc/1692243680365.xml,3,2,7,val
1692243677966,../data/processed/pascal_voc/1692243677966.xml,4,0,7,val
IMG00085,../data/processed/pascal_voc/IMG00085.xml,2,13,7,val
P_20221014_150005,../data/processed/pascal_voc/P_20221014_150005.xml,4,0,7,val
1692243678027,../data/processed/pascal_voc/1692243678027.xml,3,2,7,val
IMG_0649,../data/processed/pascal_voc/IMG_0649.xml,3,17,7,val
1692243679850,../data/processed/pascal_voc/1692243679850.xml,1,2,7,val
IMG_20230628_182857,../data/processed/pascal_voc/IMG_20230628_182857.xml,2,8,7,val
IMG00006,../data/processed/pascal_voc/IMG00006.xml,13,2,7,val
1692243678218,../data/processed/pascal_voc/1692243678218.xml,1,2,7,val
